Time(s),Distance(m)
13.08,0.2000
13.08,0.1900
13.08,0.1800
13.18,0.1700
13.18,0.1600
13.18,0.1600
13.18,0.1600
13.18,0.1600
13.18,0.1700
13.19,0.1700
13.19,0.1700
13.19,0.1700
13.19,0.1700
13.38,0.1700
13.38,0.1700
13.38,0.1700
13.38,0.1800
13.38,0.2000
13.38,0.1900
13.38,0.1900
13.38,0.2000
13.38,0.1900
13.38,0.1900
13.38,0.1800
13.38,0.1800
13.38,0.1800
13.38,0.1800
13.38,0.1800
13.38,0.1700
13.38,0.1700
13.38,0.1700
13.38,0.1800
13.38,0.1800
13.48,0.1900
13.48,0.1900
13.48,0.1900
13.48,0.1800
13.49,0.1800
13.49,0.1800
13.49,0.1800
13.49,0.1800
13.49,0.1800
13.49,0.2000
13.59,0.1900
13.59,0.1700
13.59,0.1800
13.59,0.1700
13.59,0.1700
13.59,0.1700
13.59,0.1700
13.59,0.1900
13.59,0.1900
13.59,0.1900
13.78,0.1900
13.78,0.1800
13.78,0.1800
13.78,0.1800
13.78,0.1800
13.78,0.1900
13.78,0.1800
13.78,0.1800
13.78,0.1800
13.78,0.1700
13.78,0.1700
13.78,0.1700
13.78,0.1800
13.78,0.1800
13.78,0.1800
13.78,0.1700
13.78,0.1700
13.78,0.1700
13.78,0.1800
13.78,0.1800
13.89,0.1900
13.89,0.1800
13.89,0.1800
13.89,0.1800
13.89,0.1900
13.89,0.1900
13.89,0.1900
13.89,0.2000
13.89,0.1800
13.89,0.1900
14.08,0.1900
14.08,0.1800
14.08,0.1900
14.08,0.1800
14.08,0.1800
14.08,0.1800
14.08,0.1900
14.08,0.1900
14.08,0.1900
14.08,0.1900
14.08,0.1800
14.08,0.1800
14.08,0.1800
14.08,0.1800
14.08,0.1800
14.08,0.1900
14.08,0.2000
14.08,0.2100
14.08,0.2000
14.19,0.2000
14.19,0.2100
14.19,0.2000
14.19,0.1900
14.19,0.1900
14.19,0.1900
14.19,0.1900
14.19,0.1900
14.19,0.1900
14.19,0.1800
14.38,0.1800
14.38,0.1900
14.38,0.1800
14.38,0.1800
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.38,0.1900
14.49,0.2000
14.49,0.2000
14.49,0.1900
14.49,0.1900
14.49,0.1900
14.49,0.2000
14.49,0.2000
14.49,0.2000
14.49,0.2100
14.49,0.2000
14.59,0.2000
14.59,0.2000
14.59,0.2000
14.59,0.2000
14.59,0.2100
14.59,0.2100
14.59,0.2000
14.59,0.1900
14.59,0.1900
14.59,0.1900
14.78,0.2000
14.78,0.2100
14.78,0.2000
14.78,0.1900
14.78,0.2000
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.1900
14.78,0.2000
14.78,0.2000
14.78,0.2000
14.78,0.2000
14.78,0.1900
14.78,0.1800
14.78,0.1800
14.78,0.1800
14.78,0.1800
14.88,0.1900
14.88,0.2000
14.88,0.2000
14.88,0.2000
14.88,0.2100
14.88,0.2200
14.88,0.2200
14.88,0.2200
14.88,0.2200
14.99,0.2200
14.99,0.2200
14.99,0.2100
14.99,0.2100
14.99,0.2000
14.99,0.2000
14.99,0.2100
14.99,0.2000
14.99,0.1900
